Orthogroup	aip	nvec	spis	xenia	aip_LOC	single_copy	xenia_marker_status	xenia_marker_genes	spis_marker_status	spis_marker_genes	nvec_marker_status	nvec_marker_genes	aip_marker_status	aip_marker_genes
OG0000010	NA	NA	NA	Xe_000604, Xe_001484, Xe_001586, Xe_001587, Xe_001923, Xe_001924, Xe_003201, Xe_004054, Xe_004055, Xe_006196, Xe_006197, Xe_008684, Xe_008689, Xe_008691, Xe_008697, Xe_008698, Xe_008701, Xe_008702, Xe_008705, Xe_008706, Xe_008707, Xe_008709, Xe_008710, Xe_008711, Xe_008712, Xe_008715, Xe_008718, Xe_008719, Xe_008722, Xe_008723, Xe_011086, Xe_011101, Xe_011107, Xe_011124, Xe_011136, Xe_011141, Xe_011153, Xe_011159, Xe_011179, Xe_012691, Xe_015170, Xe_015173, Xe_015209, Xe_015213, Xe_015214, Xe_015215, Xe_015216, Xe_015217, Xe_015225, Xe_015226, Xe_016750, Xe_017988, Xe_021091, Xe_022404, Xe_022405, Xe_024985, Xe_025231, Xe_025233, Xe_025234, Xe_025239, Xe_025250, Xe_025323, Xe_025384, Xe_025385, Xe_025387, Xe_025609, Xe_025610, Xe_025611, Xe_025612, Xe_025614, Xe_025615, Xe_025616, Xe_025617, Xe_025619, Xe_025620, Xe_025621, Xe_025622, Xe_025623, Xe_025624, Xe_025625, Xe_027627, Xe_028015, Xe_028067, Xe_028796	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000011	XP_020911832.1	NA	XP_022801878.1	Xe_016825, Xe_016849, Xe_016850, Xe_016851, Xe_016853, Xe_016856, Xe_016857, Xe_016859, Xe_016860, Xe_016861, Xe_016863, Xe_016864, Xe_016865, Xe_016866, Xe_016867, Xe_016868, Xe_016869, Xe_016870, Xe_016871, Xe_016875, Xe_016876, Xe_016877, Xe_016878, Xe_016880, Xe_016881, Xe_016882, Xe_016884, Xe_016885, Xe_016886, Xe_016887, Xe_016888, Xe_016889, Xe_016890, Xe_016891, Xe_016892, Xe_016893, Xe_016897, Xe_016902, Xe_016919, Xe_016923, Xe_016928, Xe_016934, Xe_016935, Xe_016949, Xe_016962, Xe_016974, Xe_016977, Xe_016988, Xe_016999, Xe_017002, Xe_017013, Xe_017054, Xe_017056, Xe_017066, Xe_017103, Xe_017120, Xe_017121, Xe_017123, Xe_017135, Xe_017142, Xe_017159, Xe_018852, Xe_018871, Xe_019013, Xe_019029, Xe_019072, Xe_019183, Xe_019187, Xe_019214, Xe_022421, Xe_022492, Xe_022493, Xe_022629, Xe_022790, Xe_023981, Xe_025342, Xe_025368, Xe_025377	LOC110249597	FALSE	TRUE	Xe_016882, Xe_016851, Xe_016865, Xe_016850, Xe_016868, Xe_016857, Xe_016867, Xe_017013, Xe_016893, Xe_016849, Xe_017123	FALSE	NA	FALSE	NA	FALSE	NA
OG0000012	XP_020917011.1, XP_028515662.1, XP_028517823.1, XP_028518083.1	XP_048590314.1	XP_022777580.1, XP_022777585.1, XP_022777824.1, XP_022777832.1, XP_022777850.1, XP_022777925.1, XP_022777990.1, XP_022778248.1, XP_022778375.1, XP_022778388.1, XP_022778437.1, XP_022778546.1, XP_022784545.1, XP_022785614.1, XP_022785615.1, XP_022788736.1, XP_022788756.1, XP_022790891.1, XP_022790917.1, XP_022793691.1, XP_022796714.1, XP_022796718.1, XP_022796722.1, XP_022796732.1, XP_022796733.1, XP_022796737.1, XP_022796763.1, XP_022796764.1, XP_022796767.1, XP_022796951.1, XP_022801229.1, XP_022801231.1, XP_022801244.1, XP_022802999.1, XP_022803001.1, XP_022803005.1, XP_022803336.1, XP_022803337.1, XP_022803346.1, XP_022803347.1, XP_022803349.1, XP_022803350.1, XP_022805295.1, XP_022807515.1, XP_022807518.1, XP_022807521.1, XP_022807523.1, XP_022807525.1, XP_022807527.1, XP_022808006.1, XP_022808007.1, XP_022808009.1, XP_022808010.1, XP_022808310.1, XP_022808394.1, XP_022808396.1, XP_022808397.1, XP_022808483.1, XP_022808784.1, XP_022808992.1, XP_022809182.1, XP_022809183.1, XP_022809184.1, XP_022809186.1, XP_022809365.1, XP_022809611.1, XP_022809612.1, XP_022809808.1, XP_022809811.1, XP_022810053.1, XP_022810056.1, XP_022810066.1, XP_022810138.1, XP_022810436.1, XP_022810489.1	NA	LOC110254372, LOC110241693, LOC110248545, LOC110249350	FALSE	FALSE	NA	TRUE	XP_022777824.1, XP_022803005.1, XP_022808784.1, XP_022809186.1, XP_022793691.1, XP_022777580.1, XP_022809365.1, XP_022810066.1, XP_022777832.1, XP_022810056.1	FALSE	NA	FALSE	NA
OG0000013	NA	NA	XP_022777696.1, XP_022788385.1, XP_022788864.1, XP_022809166.1	Xe_003893, Xe_003894, Xe_003895, Xe_016281, Xe_016622, Xe_016625, Xe_016638, Xe_016639, Xe_016641, Xe_016667, Xe_016686, Xe_016689, Xe_016706, Xe_016755, Xe_016759, Xe_016760, Xe_016761, Xe_016765, Xe_016766, Xe_016767, Xe_016768, Xe_016780, Xe_016781, Xe_016799, Xe_016814, Xe_016815, Xe_016816, Xe_016832, Xe_016964, Xe_016965, Xe_016966, Xe_016983, Xe_017005, Xe_017070, Xe_017085, Xe_017092, Xe_017093, Xe_017094, Xe_017095, Xe_017096, Xe_017097, Xe_017100, Xe_017101, Xe_017126, Xe_017129, Xe_017130, Xe_017131, Xe_017132, Xe_017149, Xe_017168, Xe_017723, Xe_024101, Xe_024102, Xe_024146, Xe_024154, Xe_024172, Xe_024310, Xe_024313, Xe_024335, Xe_024387, Xe_027854, Xe_028131, Xe_028142, Xe_028149, Xe_028163, Xe_028170, Xe_028171, Xe_028179, Xe_028215, Xe_028219, Xe_028226, Xe_028349, Xe_028358	NA	FALSE	TRUE	Xe_028149, Xe_028163	FALSE	NA	FALSE	NA	FALSE	NA
OG0000014	NA	NA	NA	Xe_009258, Xe_020795, Xe_020799, Xe_020800, Xe_020801, Xe_020979, Xe_020981, Xe_020982, Xe_020983, Xe_020986, Xe_020987, Xe_020988, Xe_020989, Xe_020991, Xe_020992, Xe_020993, Xe_020997, Xe_020999, Xe_021000, Xe_021001, Xe_021002, Xe_021004, Xe_021005, Xe_021006, Xe_021007, Xe_021008, Xe_021009, Xe_021010, Xe_021011, Xe_021012, Xe_021013, Xe_021017, Xe_021019, Xe_021020, Xe_021022, Xe_021023, Xe_021024, Xe_021030, Xe_021032, Xe_021033, Xe_021034, Xe_021038, Xe_021039, Xe_021040, Xe_021042, Xe_021043, Xe_021045, Xe_021046, Xe_021051, Xe_021052, Xe_021055, Xe_021056, Xe_021057, Xe_021063, Xe_021064, Xe_021065, Xe_021067, Xe_021068, Xe_021071, Xe_021072, Xe_021074, Xe_021075, Xe_021077, Xe_021079, Xe_021081, Xe_021082, Xe_021084, Xe_021086, Xe_021087, Xe_021088, Xe_021089, Xe_022615, Xe_023828, Xe_026622, Xe_026623, Xe_027418, Xe_028646	NA	FALSE	TRUE	Xe_020979, Xe_021017, Xe_021043, Xe_021088	FALSE	NA	FALSE	NA	FALSE	NA
OG0000015	XP_020897244.1, XP_020898206.1, XP_020898929.1, XP_020899430.1, XP_020901662.1, XP_020901795.2, XP_020906128.1, XP_020906440.2, XP_020907413.1, XP_020907416.2, XP_020909125.2, XP_020909200.1, XP_020915295.1, XP_020915296.1, XP_020915299.1, XP_028514372.1, XP_028514603.1, XP_028516783.1, XP_028516950.1	XP_001624434.2, XP_001632454.3, XP_032221175.2, XP_032236054.2, XP_048582340.1	XP_022778220.1, XP_022784276.1, XP_022785418.1, XP_022786675.1, XP_022791932.1, XP_022792153.1, XP_022792154.1, XP_022792193.1, XP_022795046.1, XP_022795050.1, XP_022800799.1, XP_022802814.1, XP_022809050.1	Xe_009140, Xe_022821, Xe_022848, Xe_022850, Xe_022854, Xe_022865, Xe_022878, Xe_022881, Xe_022895, Xe_022898, Xe_022918, Xe_022934, Xe_022941, Xe_022968, Xe_022996, Xe_022999, Xe_023009, Xe_023018, Xe_023027, Xe_023036, Xe_023039, Xe_023184, Xe_023189, Xe_023194, Xe_027739, Xe_027744, Xe_027746, Xe_027753, Xe_027783, Xe_027785, Xe_027789, Xe_027790, Xe_027792, Xe_027796, Xe_027805, Xe_027808, Xe_027812	LOC110236103, LOC110236983, LOC110237661, LOC110238125, LOC110240220, LOC110240335, LOC110244266, LOC110244575, LOC110245471, LOC110245473, LOC110247079, LOC110247144, LOC110252800, LOC114574233, LOC110252801, LOC110237169, LOC110238139, LOC110245472, LOC114574266	FALSE	TRUE	Xe_009140, Xe_027783, Xe_027785, Xe_022881, Xe_022848	TRUE	XP_022809050.1, XP_022795050.1	FALSE	NA	TRUE	LOC110245471, LOC114574233, LOC110236103
OG0000016	NA	NA	NA	Xe_000632, Xe_000650, Xe_000651, Xe_006661, Xe_006665, Xe_006667, Xe_006671, Xe_006677, Xe_006681, Xe_006837, Xe_006838, Xe_006842, Xe_008924, Xe_008927, Xe_008943, Xe_010235, Xe_010251, Xe_010254, Xe_010266, Xe_010267, Xe_010269, Xe_010274, Xe_010276, Xe_010281, Xe_010288, Xe_010290, Xe_010292, Xe_010293, Xe_010430, Xe_010469, Xe_010487, Xe_010492, Xe_010499, Xe_010607, Xe_010608, Xe_010623, Xe_010626, Xe_010651, Xe_010652, Xe_010749, Xe_010751, Xe_010759, Xe_010766, Xe_010768, Xe_010771, Xe_010781, Xe_010791, Xe_010793, Xe_010895, Xe_010897, Xe_010898, Xe_010900, Xe_016169, Xe_016173, Xe_019469, Xe_020065, Xe_020394, Xe_020417, Xe_024168, Xe_025473, Xe_025912, Xe_026756, Xe_028316, Xe_028320, Xe_028368, Xe_028395, Xe_028414, Xe_028438, Xe_028448, Xe_028634, Xe_028657	NA	FALSE	TRUE	Xe_028395, Xe_028320, Xe_010751, Xe_010626, Xe_010292	FALSE	NA	FALSE	NA	FALSE	NA
OG0000017	NA	NA	NA	Xe_001588, Xe_003644, Xe_005199, Xe_006361, Xe_010421, Xe_010422, Xe_010425, Xe_010426, Xe_010435, Xe_010439, Xe_010444, Xe_010447, Xe_010448, Xe_010449, Xe_010457, Xe_010461, Xe_010462, Xe_010463, Xe_010466, Xe_010470, Xe_010474, Xe_010478, Xe_010493, Xe_010494, Xe_010498, Xe_010911, Xe_013298, Xe_016656, Xe_016671, Xe_016690, Xe_016691, Xe_016693, Xe_016709, Xe_016723, Xe_016756, Xe_016770, Xe_016806, Xe_016819, Xe_016827, Xe_018123, Xe_022601, Xe_022602, Xe_023938, Xe_023958, Xe_025908, Xe_025911, Xe_025914, Xe_025918, Xe_025924, Xe_027698, Xe_027720, Xe_028112, Xe_028238, Xe_028244, Xe_028260, Xe_028263, Xe_028267, Xe_028278, Xe_028279, Xe_028292, Xe_028296, Xe_028321, Xe_028323, Xe_028396, Xe_028437, Xe_028453, Xe_028454, Xe_028920, Xe_029112, Xe_029160	NA	FALSE	TRUE	Xe_028321, Xe_010478	FALSE	NA	FALSE	NA	FALSE	NA
OG0000018	XP_020892825.1, XP_020895312.1, XP_020903733.1, XP_028515739.1	XP_001629721.2, XP_032220304.2	XP_022777613.1, XP_022777694.1, XP_022777826.1, XP_022777875.1, XP_022778163.1, XP_022778637.1, XP_022778819.1, XP_022784116.1, XP_022786307.1, XP_022801177.1, XP_022801208.1, XP_022801209.1, XP_022801210.1, XP_022801242.1, XP_022805410.1, XP_022805413.1, XP_022805933.1, XP_022806583.1, XP_022807756.1, XP_022807757.1, XP_022807919.1, XP_022807921.1, XP_022808360.1, XP_022808361.1, XP_022808362.1, XP_022808363.1, XP_022808388.1, XP_022808739.1, XP_022808810.1, XP_022809201.1, XP_022809205.1, XP_022809265.1, XP_022809266.1, XP_022809472.1, XP_022809639.1, XP_022810222.1, XP_022810223.1, XP_022810315.1	Xe_001962, Xe_024105, Xe_024106, Xe_024116, Xe_024121, Xe_024122, Xe_024133, Xe_024139, Xe_024142, Xe_024150, Xe_024160, Xe_024161, Xe_024163, Xe_024171, Xe_024194, Xe_024298, Xe_024336, Xe_024337, Xe_024359, Xe_024361, Xe_024364, Xe_024376, Xe_024385, Xe_024390, Xe_024399	LOC110232067, LOC110234284, LOC110242121, LOC110241922	FALSE	TRUE	Xe_024385, Xe_024105	TRUE	XP_022808363.1	FALSE	NA	FALSE	NA
OG0000019	NA	NA	XP_022779374.1, XP_022779426.1, XP_022779453.1, XP_022779455.1, XP_022779475.1, XP_022779476.1, XP_022779477.1, XP_022779777.1, XP_022779780.1, XP_022779790.1, XP_022780804.1, XP_022781138.1, XP_022781248.1, XP_022781305.1, XP_022781306.1, XP_022781307.1, XP_022781310.1, XP_022785008.1, XP_022788324.1, XP_022788739.1, XP_022789556.1, XP_022789577.1, XP_022789580.1, XP_022789603.1, XP_022789605.1, XP_022789820.1, XP_022790899.1, XP_022793623.1, XP_022793627.1, XP_022794282.1, XP_022794682.1, XP_022794694.1, XP_022794701.1, XP_022794702.1, XP_022794707.1, XP_022794715.1, XP_022795217.1, XP_022795847.1, XP_022797471.1, XP_022797483.1, XP_022797504.1, XP_022797716.1, XP_022798793.1, XP_022798794.1, XP_022799588.1, XP_022800414.1, XP_022801384.1, XP_022801619.1, XP_022802251.1, XP_022803193.1, XP_022803194.1, XP_022803478.1, XP_022803492.1, XP_022803493.1, XP_022803497.1, XP_022805838.1, XP_022806160.1, XP_022806748.1, XP_022806911.1, XP_022809096.1, XP_022809627.1, XP_022809628.1, XP_022810001.1, XP_022810098.1, XP_022810108.1, XP_022810109.1, XP_022810182.1, XP_022810487.1	NA	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000020	NA	NA	XP_022777735.1, XP_022777770.1, XP_022777774.1, XP_022777935.1, XP_022778083.1, XP_022778242.1, XP_022778353.1, XP_022778534.1, XP_022778856.1, XP_022778862.1, XP_022778885.1, XP_022779208.1, XP_022779219.1, XP_022784317.1, XP_022787575.1, XP_022787576.1, XP_022787614.1, XP_022787615.1, XP_022787620.1, XP_022787621.1, XP_022787623.1, XP_022789049.1, XP_022789061.1, XP_022789300.1, XP_022789568.1, XP_022790393.1, XP_022790431.1, XP_022791369.1, XP_022791970.1, XP_022792365.1, XP_022794269.1, XP_022795054.1, XP_022795107.1, XP_022795108.1, XP_022795109.1, XP_022795225.1, XP_022797219.1, XP_022798568.1, XP_022798954.1, XP_022799415.1, XP_022799597.1, XP_022799779.1, XP_022802204.1, XP_022802498.1, XP_022802525.1, XP_022803022.1, XP_022804965.1, XP_022805634.1, XP_022806091.1, XP_022806930.1, XP_022807065.1, XP_022807163.1, XP_022807167.1, XP_022807186.1, XP_022807937.1, XP_022807939.1, XP_022808000.1, XP_022808213.1, XP_022808900.1, XP_022808912.1, XP_022808949.1, XP_022809095.1, XP_022809559.1, XP_022809668.1, XP_022809897.1, XP_022809967.1	Xe_014937	NA	FALSE	TRUE	Xe_014937	TRUE	XP_022784317.1, XP_022809897.1, XP_022797219.1, XP_022789568.1	FALSE	NA	FALSE	NA
OG0000021	NA	NA	NA	Xe_000188, Xe_000189, Xe_020091, Xe_020122, Xe_020123, Xe_020128, Xe_020129, Xe_020130, Xe_020137, Xe_020141, Xe_020142, Xe_020145, Xe_020148, Xe_020152, Xe_020155, Xe_020157, Xe_020160, Xe_020163, Xe_020167, Xe_020173, Xe_020180, Xe_020184, Xe_020185, Xe_020188, Xe_020189, Xe_020199, Xe_020204, Xe_020207, Xe_020211, Xe_020215, Xe_020216, Xe_020218, Xe_020221, Xe_020227, Xe_020234, Xe_020235, Xe_020236, Xe_020237, Xe_020239, Xe_020240, Xe_020245, Xe_020247, Xe_020252, Xe_020254, Xe_020257, Xe_020263, Xe_020265, Xe_020286, Xe_020292, Xe_020302, Xe_020303, Xe_020305, Xe_020306, Xe_020307, Xe_020380, Xe_020802, Xe_020803, Xe_020808, Xe_020810, Xe_020811, Xe_020813, Xe_020826, Xe_024174, Xe_024176, Xe_024180, Xe_024190, Xe_027478	NA	FALSE	TRUE	Xe_020128	FALSE	NA	FALSE	NA	FALSE	NA
OG0000022	NA	NA	NA	Xe_001392, Xe_001518, Xe_001634, Xe_001637, Xe_003964, Xe_005166, Xe_005167, Xe_005894, Xe_006023, Xe_006058, Xe_006414, Xe_006588, Xe_006679, Xe_006815, Xe_006878, Xe_007330, Xe_010982, Xe_011022, Xe_011084, Xe_014454, Xe_014516, Xe_014523, Xe_015142, Xe_015145, Xe_015321, Xe_016914, Xe_017332, Xe_017798, Xe_017893, Xe_018133, Xe_018368, Xe_019304, Xe_019723, Xe_020117, Xe_023607, Xe_023608, Xe_023774, Xe_023813, Xe_023885, Xe_024612, Xe_025005, Xe_025022, Xe_025306, Xe_025367, Xe_025369, Xe_025530, Xe_025850, Xe_025866, Xe_025997, Xe_026151, Xe_026158, Xe_026341, Xe_026356, Xe_026357, Xe_026403, Xe_026463, Xe_026512, Xe_026552, Xe_026682, Xe_026725, Xe_026769, Xe_026770, Xe_026785, Xe_026789, Xe_027309, Xe_028440, Xe_028853	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000023	NA	XP_032236937.2	XP_022777511.1, XP_022777535.1, XP_022777753.1, XP_022777754.1, XP_022777767.1, XP_022777801.1, XP_022777987.1, XP_022778009.1, XP_022778044.1, XP_022778097.1, XP_022778099.1, XP_022778132.1, XP_022778258.1, XP_022783166.1, XP_022783168.1, XP_022783169.1, XP_022783170.1, XP_022783171.1, XP_022783214.1, XP_022783219.1, XP_022783223.1, XP_022783232.1, XP_022783235.1, XP_022783237.1, XP_022786629.1, XP_022788260.1, XP_022793315.1, XP_022795581.1, XP_022796912.1, XP_022796913.1, XP_022796915.1, XP_022796922.1, XP_022796923.1, XP_022796924.1, XP_022800119.1, XP_022800122.1, XP_022801373.1, XP_022805715.1, XP_022805716.1, XP_022805717.1, XP_022805720.1, XP_022805722.1, XP_022805723.1, XP_022805776.1, XP_022806636.1, XP_022806637.1, XP_022806638.1, XP_022807190.1, XP_022807815.1, XP_022807816.1, XP_022807817.1, XP_022807819.1, XP_022808474.1, XP_022808475.1, XP_022808476.1, XP_022808746.1, XP_022808747.1, XP_022810045.1, XP_022810047.1, XP_022810048.1, XP_022810088.1, XP_022810089.1, XP_022810190.1, XP_022810231.1, XP_022810626.1	NA	NA	FALSE	FALSE	NA	TRUE	XP_022807817.1, XP_022783223.1	FALSE	NA	FALSE	NA
OG0000024	XP_020892684.1, XP_020894404.2, XP_020894801.1, XP_020896190.1, XP_020896191.1, XP_020896575.1, XP_020896578.1, XP_020897036.1, XP_020898253.1, XP_020898431.1, XP_020898432.1, XP_020900120.1, XP_020901497.2, XP_020904259.2, XP_020904669.1, XP_020904710.1, XP_020905170.1, XP_020905704.1, XP_020906506.1, XP_020906624.1, XP_020907488.1, XP_020908470.1, XP_020908907.1, XP_020910727.1, XP_020911549.1, XP_020911640.1, XP_020911658.1, XP_020912177.1, XP_020912409.1, XP_020912851.1, XP_020912857.1, XP_020912897.1, XP_020913295.1, XP_020913821.1, XP_020913822.1, XP_020914148.1, XP_020914626.1, XP_020916931.1, XP_020916933.2, XP_020916937.1, XP_020916972.1, XP_020916977.2, XP_020917149.1, XP_020917632.2, XP_020917795.1, XP_028512560.1, XP_028513667.1, XP_028514638.1, XP_028515037.1, XP_028516251.1, XP_028516277.1, XP_028517234.1, XP_028517235.1, XP_028517240.1, XP_028517470.1, XP_028517490.1, XP_028517542.1, XP_028517543.1, XP_028517737.1, XP_028517758.1, XP_028517856.1, XP_028517921.1, XP_028518097.1, XP_028518860.1, XP_028518952.1	NA	NA	NA	LOC110231945, LOC110233448, LOC110233814, LOC110235104, LOC110235105, LOC110235452, LOC110235456, LOC110235900, LOC110237022, LOC110237184, LOC110237185, LOC110238776, LOC110240053, LOC110242587, LOC110242960, LOC110242997, LOC110243416, LOC110243892, LOC110244637, LOC110244745, LOC110245550, LOC110246465, LOC110246859, LOC110248530, LOC110249314, LOC110249409, LOC110249428, LOC110249939, LOC110250146, LOC110250590, LOC110250597, LOC110250633, LOC110250972, LOC110251445, LOC110251446, LOC110251753, LOC110252201, LOC110254299, LOC110254300, LOC110254303, LOC110254334, LOC110254341, LOC110254485, LOC110254917, LOC110255078, LOC114574370, LOC110235073, LOC110238164, LOC114575096, LOC110243811, LOC114575499, LOC114575830, LOC114575831, LOC114575832, LOC114574159, LOC114575921, LOC110247763, LOC110247764, LOC110248046, LOC110248327, LOC110248541, LOC110248893, LOC110249393, LOC114576416, LOC114576466	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110237185, LOC110250597, LOC110246859, LOC110238164
OG0000025	NA	NA	NA	Xe_007222, Xe_007223, Xe_007230, Xe_007231, Xe_007247, Xe_007279, Xe_007295, Xe_007296, Xe_007336, Xe_007424, Xe_007534, Xe_007535, Xe_007542, Xe_007572, Xe_007576, Xe_007588, Xe_007589, Xe_007602, Xe_007605, Xe_007606, Xe_007609, Xe_007610, Xe_007637, Xe_007638, Xe_007642, Xe_007664, Xe_007668, Xe_007669, Xe_007716, Xe_007717, Xe_007732, Xe_007738, Xe_007746, Xe_007747, Xe_007748, Xe_007765, Xe_008942, Xe_008960, Xe_009064, Xe_009078, Xe_009079, Xe_009080, Xe_009081, Xe_009087, Xe_009088, Xe_009089, Xe_009090, Xe_009098, Xe_009099, Xe_009108, Xe_009111, Xe_009115, Xe_014415, Xe_014416, Xe_014417, Xe_014418, Xe_014419, Xe_024044, Xe_024063, Xe_024076, Xe_024077, Xe_024087, Xe_024089, Xe_029104	NA	FALSE	TRUE	Xe_007576, Xe_014417, Xe_024063, Xe_029104	FALSE	NA	FALSE	NA	FALSE	NA
OG0000026	NA	NA	XP_022777430.1, XP_022777433.1, XP_022777573.1, XP_022777681.1, XP_022777797.1, XP_022777869.1, XP_022777928.1, XP_022778024.1, XP_022778035.1, XP_022778064.1, XP_022778436.1, XP_022778478.1, XP_022778611.1, XP_022797615.1, XP_022797617.1, XP_022797628.1, XP_022797629.1, XP_022797633.1, XP_022801378.1, XP_022802304.1, XP_022802577.1, XP_022802579.1, XP_022802580.1, XP_022804778.1, XP_022804787.1, XP_022805293.1, XP_022806272.1, XP_022806282.1, XP_022806580.1, XP_022806588.1, XP_022806591.1, XP_022806736.1, XP_022807414.1, XP_022807420.1, XP_022807799.1, XP_022808196.1, XP_022808603.1, XP_022808745.1, XP_022809030.1, XP_022809031.1, XP_022809277.1, XP_022809278.1, XP_022809370.1, XP_022809372.1, XP_022809563.1, XP_022809564.1, XP_022809671.1, XP_022809674.1, XP_022809789.1, XP_022809790.1, XP_022809905.1, XP_022809917.1, XP_022809918.1, XP_022810241.1, XP_022810353.1, XP_022810354.1, XP_022810355.1, XP_022810438.1, XP_022810452.1, XP_022810523.1, XP_022810524.1, XP_022810573.1, XP_022810574.1	NA	NA	FALSE	FALSE	NA	TRUE	XP_022809917.1, XP_022809370.1, XP_022809671.1, XP_022807420.1, XP_022777681.1, XP_022810241.1, XP_022810573.1, XP_022808745.1, XP_022802579.1, XP_022809278.1, XP_022797633.1, XP_022777430.1	FALSE	NA	FALSE	NA
OG0000027	NA	NA	NA	Xe_000714, Xe_000715, Xe_001799, Xe_001822, Xe_003560, Xe_003561, Xe_005994, Xe_005995, Xe_006171, Xe_006172, Xe_006178, Xe_006179, Xe_006261, Xe_006262, Xe_006280, Xe_006281, Xe_007366, Xe_007367, Xe_008768, Xe_008769, Xe_009165, Xe_009166, Xe_010202, Xe_010867, Xe_015190, Xe_015223, Xe_016762, Xe_016763, Xe_017256, Xe_017284, Xe_017647, Xe_017648, Xe_018121, Xe_018185, Xe_021078, Xe_021597, Xe_021598, Xe_023024, Xe_023700, Xe_023728, Xe_023861, Xe_024042, Xe_024043, Xe_024148, Xe_024396, Xe_024535, Xe_024909, Xe_025006, Xe_025130, Xe_025131, Xe_025362, Xe_026160, Xe_026473, Xe_026532, Xe_026579, Xe_026908, Xe_027055, Xe_027198, Xe_027670, Xe_027671, Xe_028011, Xe_028012, Xe_028286	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000028	XP_020894395.1, XP_020900729.1, XP_020901945.1, XP_020905359.1, XP_020905365.1, XP_020905366.1, XP_020905382.1, XP_020905383.1, XP_020905390.1, XP_020907568.1, XP_020908673.1, XP_020910875.1, XP_020910879.1, XP_020914014.1, XP_020917390.1, XP_028516187.1, XP_028516191.1, XP_028517859.1	XP_001626388.1, XP_001627579.2, XP_001636964.2, XP_001640047.2, XP_001640050.2, XP_001640101.1, XP_001641088.3, XP_032219095.2, XP_032221010.2, XP_032221500.2, XP_032224826.2, XP_032229419.1, XP_048575815.1, XP_048575964.1, XP_048576146.1, XP_048576171.1, XP_048576193.1, XP_048576267.1, XP_048581324.1, XP_048585670.1, XP_048589730.1	XP_022780558.1, XP_022782030.1, XP_022782767.1, XP_022782831.1, XP_022784140.1, XP_022784145.1, XP_022784152.1, XP_022784187.1, XP_022784188.1, XP_022784192.1, XP_022785641.1, XP_022800298.1, XP_022800552.1, XP_022805039.1, XP_022805052.1, XP_022805053.1, XP_022805054.1, XP_022805055.1, XP_022805058.1, XP_022805449.1	NA	LOC110233444, LOC110239356, LOC110240471, LOC110243576, LOC110243581, LOC110243582, LOC110243596, LOC110243597, LOC110243603, LOC110245619, LOC110246648, LOC110248670, LOC110248673, LOC110251626, LOC110254700, LOC110243591, LOC110243584, LOC110248671	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000029	NA	NA	XP_022777551.1, XP_022777664.1, XP_022777799.1, XP_022778203.1, XP_022778556.1, XP_022778591.1, XP_022784717.1, XP_022784725.1, XP_022786217.1, XP_022786251.1, XP_022786258.1, XP_022787435.1, XP_022790310.1, XP_022790311.1, XP_022791158.1, XP_022791160.1, XP_022791341.1, XP_022791408.1, XP_022792340.1, XP_022793200.1, XP_022793202.1, XP_022797811.1, XP_022798462.1, XP_022799048.1, XP_022800827.1, XP_022800829.1, XP_022801427.1, XP_022801735.1, XP_022801739.1, XP_022804035.1, XP_022804043.1, XP_022804046.1, XP_022805209.1, XP_022805567.1, XP_022805568.1, XP_022805575.1, XP_022806740.1, XP_022806741.1, XP_022808043.1, XP_022808045.1, XP_022808046.1, XP_022808048.1, XP_022808257.1, XP_022808652.1, XP_022808654.1, XP_022808656.1, XP_022808888.1, XP_022809347.1, XP_022809396.1, XP_022809398.1, XP_022809821.1, XP_022810345.1, XP_022810563.1, XP_022810564.1	Xe_027690, Xe_027700, Xe_027721, Xe_028003, Xe_028005	NA	FALSE	FALSE	NA	TRUE	XP_022808045.1, XP_022804043.1, XP_022797811.1	FALSE	NA	FALSE	NA
OG0000030	NA	NA	NA	Xe_000380, Xe_001046, Xe_001081, Xe_001082, Xe_001195, Xe_002266, Xe_004801, Xe_004872, Xe_005399, Xe_005795, Xe_006644, Xe_006850, Xe_007777, Xe_008192, Xe_008489, Xe_009835, Xe_010199, Xe_010200, Xe_010532, Xe_010555, Xe_010617, Xe_010869, Xe_011680, Xe_011921, Xe_013681, Xe_015433, Xe_015583, Xe_015809, Xe_016273, Xe_016598, Xe_016602, Xe_016605, Xe_016645, Xe_016658, Xe_016674, Xe_016711, Xe_016721, Xe_016771, Xe_017226, Xe_019830, Xe_019882, Xe_022706, Xe_022723, Xe_022726, Xe_023050, Xe_023104, Xe_023423, Xe_023445, Xe_023648, Xe_023658, Xe_023712, Xe_024205, Xe_024450, Xe_025257, Xe_025559, Xe_027468, Xe_027800, Xe_027804, Xe_028359	NA	FALSE	TRUE	Xe_001081, Xe_001082, Xe_022726, Xe_010200	FALSE	NA	FALSE	NA	FALSE	NA
