Orthogroup	Species	spis_longest_isoform_marker	Orthologs
OG0010531	nvec_longest_isoform	XP_022802513.1	XP_048576528.1
OG0010531	aip_longest_isoforms	XP_022802513.1	XP_028519165.1
OG0010532	xenia_longest_isoforms	XP_022779662.1	Xe_013825-T1
OG0010532	aip_longest_isoforms	XP_022779662.1	XP_028519167.1
OG0010532	nvec_longest_isoform	XP_022779662.1	XP_048577056.1
OG0010533	xenia_longest_isoforms	XP_022779588.1	Xe_005593-T1
OG0010533	aip_longest_isoforms	XP_022779588.1	XP_028519179.1
OG0010533	nvec_longest_isoform	XP_022779588.1	XP_001626019.3
OG0010534	xenia_longest_isoforms	XP_022787878.1	Xe_007962-T1
OG0010534	aip_longest_isoforms	XP_022787878.1	XP_028519198.1
OG0010534	nvec_longest_isoform	XP_022787878.1	XP_048587510.1
OG0010535	xenia_longest_isoforms	XP_022782368.1	Xe_017692-T1
OG0010535	nvec_longest_isoform	XP_022782368.1	XP_048575897.1
OG0010535	aip_longest_isoforms	XP_022782368.1	XP_028519200.1
OG0010536	xenia_longest_isoforms	XP_022807187.1	Xe_000680-T1
OG0010536	nvec_longest_isoform	XP_022807187.1	XP_032229201.2
OG0010536	aip_longest_isoforms	XP_022807187.1	XP_028519215.1
OG0010537	xenia_longest_isoforms	XP_022780482.1	Xe_005097-T1
OG0010537	nvec_longest_isoform	XP_022780482.1	XP_032242255.1
OG0010537	aip_longest_isoforms	XP_022780482.1	XP_028519251.1
OG0010538	aip_longest_isoforms	XP_022790724.1, XP_022790737.1	XP_028519253.1
OG0010538	nvec_longest_isoform	XP_022790724.1, XP_022790737.1	XP_032220502.2
OG0010539	xenia_longest_isoforms	XP_022784898.1	Xe_002005-T1
OG0010539	aip_longest_isoforms	XP_022784898.1	XP_028519274.1
OG0010539	nvec_longest_isoform	XP_022784898.1	XP_032226773.1
OG0010540	xenia_longest_isoforms	XP_022799334.1	Xe_002177-T1
OG0010540	aip_longest_isoforms	XP_022799334.1	XP_028519280.1
OG0010540	nvec_longest_isoform	XP_022799334.1	XP_001624155.2
OG0010541	xenia_longest_isoforms	XP_022784888.1	Xe_002239-T1
OG0010541	aip_longest_isoforms	XP_022784888.1	XP_028519286.1
OG0010541	nvec_longest_isoform	XP_022784888.1	XP_048583738.1
OG0010542	xenia_longest_isoforms	XP_022780062.1	Xe_002126-T1
OG0010542	aip_longest_isoforms	XP_022780062.1	XP_028519289.1
OG0010542	nvec_longest_isoform	XP_022780062.1	XP_001629320.2
OG0010543	xenia_longest_isoforms	XP_022786809.1	Xe_003163-T1
OG0010543	aip_longest_isoforms	XP_022786809.1	XP_028519297.1
OG0010543	nvec_longest_isoform	XP_022786809.1	XP_048583287.1
OG0010544	xenia_longest_isoforms	XP_022785369.1	Xe_003041-T1
OG0010544	aip_longest_isoforms	XP_022785369.1	XP_028519299.1
OG0010544	nvec_longest_isoform	XP_022785369.1	XP_001637701.3
OG0010545	xenia_longest_isoforms	XP_022789068.1	Xe_004902-T1
OG0010545	nvec_longest_isoform	XP_022789068.1	XP_032232246.1
OG0010545	aip_longest_isoforms	XP_022789068.1	XP_028519303.1
OG0010546	xenia_longest_isoforms	XP_022780578.1	Xe_002262-T1
OG0010546	nvec_longest_isoform	XP_022780578.1	XP_048583652.1
OG0010546	aip_longest_isoforms	XP_022780578.1	XP_028519306.1
OG0010547	xenia_longest_isoforms	XP_022789109.1	Xe_001772-T1
OG0010547	nvec_longest_isoform	XP_022789109.1	XP_001626416.2
OG0010547	aip_longest_isoforms	XP_022789109.1	XP_028519307.1
OG0010548	xenia_longest_isoforms	XP_022789071.1	Xe_003124-T1
OG0010548	aip_longest_isoforms	XP_022789071.1	XP_028519317.1
OG0010548	nvec_longest_isoform	XP_022789071.1	XP_032218040.2
OG0010549	xenia_longest_isoforms	XP_022789322.1	Xe_002270-T1
OG0010549	aip_longest_isoforms	XP_022789322.1	XP_028519338.1
OG0010549	nvec_longest_isoform	XP_022789322.1	XP_048583932.1
OG0010550	xenia_longest_isoforms	XP_022795499.1	Xe_002180-T1
OG0010550	nvec_longest_isoform	XP_022795499.1	XP_032227540.1
OG0010550	aip_longest_isoforms	XP_022795499.1	XP_028519343.1
OG0010551	xenia_longest_isoforms	XP_022780257.1	Xe_008068-T1
OG0010551	nvec_longest_isoform	XP_022780257.1	XP_001630965.2
OG0010551	aip_longest_isoforms	XP_022780257.1	XP_028519347.1
OG0010552	xenia_longest_isoforms	XP_022793013.1	Xe_012852-T1
OG0010552	aip_longest_isoforms	XP_022793013.1	XP_028519348.1
OG0010552	nvec_longest_isoform	XP_022793013.1	XP_032232368.1
OG0010553	aip_longest_isoforms	XP_022780145.1	XP_028519367.1
OG0010553	nvec_longest_isoform	XP_022780145.1	XP_032239406.2, XP_001628584.2
OG0010554	xenia_longest_isoforms	XP_022806041.1	Xe_012549-T1
OG0010554	aip_longest_isoforms	XP_022806041.1	XP_028519379.1
OG0010554	nvec_longest_isoform	XP_022806041.1	XP_001633555.1
OG0010555	xenia_longest_isoforms	XP_022780032.1	Xe_018714-T1
OG0010555	aip_longest_isoforms	XP_022780032.1	XP_028519412.1
OG0010555	nvec_longest_isoform	XP_022780032.1	XP_048575425.1
OG0010556	xenia_longest_isoforms	XP_022780608.1	Xe_018555-T1
OG0010556	nvec_longest_isoform	XP_022780608.1	XP_048575752.1
OG0010556	aip_longest_isoforms	XP_022780608.1	XP_028519434.1
OG0010557	xenia_longest_isoforms	XP_022785424.1	Xe_012555-T1
OG0010557	aip_longest_isoforms	XP_022785424.1	XP_028519458.1
OG0010557	nvec_longest_isoform	XP_022785424.1	XP_032238021.2
OG0010558	xenia_longest_isoforms	XP_022782974.1	Xe_008771-T1
OG0010558	nvec_longest_isoform	XP_022782974.1	XP_001635799.1
OG0010558	aip_longest_isoforms	XP_022782974.1	XP_028519459.1
OG0010559	xenia_longest_isoforms	XP_022800644.1	Xe_013345-T1
OG0010559	nvec_longest_isoform	XP_022800644.1	XP_032226040.1
OG0010559	aip_longest_isoforms	XP_022800644.1	XP_028519472.1
OG0010560	xenia_longest_isoforms	XP_022800978.1	Xe_012599-T1
OG0010560	aip_longest_isoforms	XP_022800978.1	XP_028519484.1
OG0010560	nvec_longest_isoform	XP_022800978.1	XP_048581566.1
OG0010561	aip_longest_isoforms	XP_022781014.1, XP_022779204.1	XP_028519487.1
OG0010561	nvec_longest_isoform	XP_022781014.1, XP_022779204.1	XP_032225193.1
OG0010562	xenia_longest_isoforms	XP_022794848.1	Xe_004820-T1
OG0010562	nvec_longest_isoform	XP_022794848.1	XP_032220463.1
OG0010562	aip_longest_isoforms	XP_022794848.1	XP_028519495.1
OG0010563	xenia_longest_isoforms	XP_022785848.1	Xe_004958-T1
OG0010563	aip_longest_isoforms	XP_022785848.1	XP_028519506.1
OG0010563	nvec_longest_isoform	XP_022785848.1	XP_001639520.1
OG0010564	xenia_longest_isoforms	XP_022805653.1	Xe_009875-T1
OG0010564	aip_longest_isoforms	XP_022805653.1	XP_028519513.1
OG0010564	nvec_longest_isoform	XP_022805653.1	XP_048576363.1
OG0010565	xenia_longest_isoforms	XP_022794271.1	Xe_005054-T1
OG0010565	aip_longest_isoforms	XP_022794271.1	XP_028519519.1
OG0010565	nvec_longest_isoform	XP_022794271.1	XP_001633929.1
OG0010566	xenia_longest_isoforms	XP_022796661.1	Xe_022358-T1
OG0010566	nvec_longest_isoform	XP_022796661.1	XP_001625000.2
OG0010566	aip_longest_isoforms	XP_022796661.1	XP_028519528.1
OG0010567	xenia_longest_isoforms	XP_022781840.1	Xe_001776-T1
OG0010567	aip_longest_isoforms	XP_022781840.1	XP_028519565.1
OG0010567	nvec_longest_isoform	XP_022781840.1	XP_032232202.2
OG0010568	xenia_longest_isoforms	XP_022795209.1	Xe_002325-T1
OG0010568	nvec_longest_isoform	XP_022795209.1	XP_032218087.1
OG0010568	aip_longest_isoforms	XP_022795209.1	XP_028519567.1
OG0010569	xenia_longest_isoforms	XP_022781832.1	Xe_003033-T1
OG0010569	nvec_longest_isoform	XP_022781832.1	XP_032232201.2
OG0010569	aip_longest_isoforms	XP_022781832.1	XP_028519574.1
OG0010570	xenia_longest_isoforms	XP_022806243.1	Xe_012626-T1
OG0010570	nvec_longest_isoform	XP_022806243.1	XP_032227358.1
OG0010570	aip_longest_isoforms	XP_022806243.1	XP_028519588.1
OG0010571	xenia_longest_isoforms	XP_022806242.1	Xe_012703-T1
OG0010571	nvec_longest_isoform	XP_022806242.1	XP_048581257.1
OG0010571	aip_longest_isoforms	XP_022806242.1	XP_028519589.1
OG0010572	nvec_longest_isoform	XP_022780176.1	XP_032239699.2
OG0010572	aip_longest_isoforms	XP_022780176.1	XP_028519594.1, XP_028519610.1
OG0010573	xenia_longest_isoforms	XP_022783885.1	Xe_012683-T1
OG0010573	nvec_longest_isoform	XP_022783885.1	XP_032239731.1
OG0010573	aip_longest_isoforms	XP_022783885.1	XP_028519595.1
OG0010574	xenia_longest_isoforms	XP_022790682.1	Xe_000353-T1
OG0010574	nvec_longest_isoform	XP_022790682.1	XP_048581841.1
OG0010574	aip_longest_isoforms	XP_022790682.1	XP_028519626.1
OG0010575	xenia_longest_isoforms	XP_022793466.1	Xe_004454-T1
OG0010575	nvec_longest_isoform	XP_022793466.1	XP_001633399.3
OG0010575	aip_longest_isoforms	XP_022793466.1	XP_028519628.1
OG0010576	xenia_longest_isoforms	XP_022808294.1	Xe_004871-T1
OG0010576	nvec_longest_isoform	XP_022808294.1	XP_032239165.1
OG0010576	aip_longest_isoforms	XP_022808294.1	XP_028519630.1
OG0010577	xenia_longest_isoforms	XP_022793458.1	Xe_004453-T1
OG0010577	aip_longest_isoforms	XP_022793458.1	XP_028519632.1
OG0010577	nvec_longest_isoform	XP_022793458.1	XP_032238469.2
OG0010578	xenia_longest_isoforms	XP_022786793.1	Xe_020060-T1
OG0010578	aip_longest_isoforms	XP_022786793.1	XP_028519634.1
OG0010578	nvec_longest_isoform	XP_022786793.1	XP_048582653.1
OG0010579	xenia_longest_isoforms	XP_022804530.1	Xe_009351-T1
OG0010579	nvec_longest_isoform	XP_022804530.1	XP_001641152.2
OG0010579	aip_longest_isoforms	XP_022804530.1	XP_028519638.1
OG0010580	xenia_longest_isoforms	XP_022782454.1	Xe_022153-T1
OG0010580	aip_longest_isoforms	XP_022782454.1	XP_028519661.1
OG0010580	nvec_longest_isoform	XP_022782454.1	XP_001625464.1
OG0010581	xenia_longest_isoforms	XP_022794510.1	Xe_010023-T1
OG0010581	aip_longest_isoforms	XP_022794510.1	XP_028519669.1
OG0010581	nvec_longest_isoform	XP_022794510.1	XP_048579613.1
OG0010582	xenia_longest_isoforms	XP_022795858.1	Xe_021985-T1
OG0010582	nvec_longest_isoform	XP_022795858.1	XP_032222449.2
OG0010582	aip_longest_isoforms	XP_022795858.1	XP_028519675.1
OG0010583	nvec_longest_isoform	XP_022787370.1, XP_022794536.1	XP_001638301.3
OG0010583	aip_longest_isoforms	XP_022787370.1, XP_022794536.1	XP_028519677.1
OG0010584	xenia_longest_isoforms	XP_022782538.1	Xe_009719-T1
OG0010584	aip_longest_isoforms	XP_022782538.1	XP_028519678.1
OG0010584	nvec_longest_isoform	XP_022782538.1	XP_048578666.1
OG0010585	xenia_longest_isoforms	XP_022791530.1	Xe_014637-T1
OG0010585	aip_longest_isoforms	XP_022791530.1	XP_028519680.1
OG0010585	nvec_longest_isoform	XP_022791530.1	XP_048588606.1
OG0010586	xenia_longest_isoforms	XP_022809533.1	Xe_021306-T1
OG0010586	nvec_longest_isoform	XP_022809533.1	XP_032239483.2
OG0010586	aip_longest_isoforms	XP_022809533.1	XP_028519690.1
OG0010587	xenia_longest_isoforms	XP_022792354.1	Xe_009903-T1
OG0010587	nvec_longest_isoform	XP_022792354.1	XP_048577836.1
OG0010587	aip_longest_isoforms	XP_022792354.1	XP_028519694.1
OG0010588	xenia_longest_isoforms	XP_022788752.1	Xe_001259-T1
OG0010588	aip_longest_isoforms	XP_022788752.1	XP_028519697.1
OG0010588	nvec_longest_isoform	XP_022788752.1	XP_032222399.1
OG0010589	xenia_longest_isoforms	XP_022793141.1	Xe_022164-T1
OG0010589	nvec_longest_isoform	XP_022793141.1	XP_032218244.2
OG0010589	aip_longest_isoforms	XP_022793141.1	XP_028519707.1
OG0010590	xenia_longest_isoforms	XP_022782515.1	Xe_010190-T1
OG0010590	nvec_longest_isoform	XP_022782515.1	XP_048579738.1
OG0010590	aip_longest_isoforms	XP_022782515.1	XP_028519726.1
OG0010591	xenia_longest_isoforms	XP_022795870.1	Xe_014823-T1
OG0010591	aip_longest_isoforms	XP_022795870.1	XP_028519728.1
OG0010591	nvec_longest_isoform	XP_022795870.1	XP_032237415.1
OG0010592	xenia_longest_isoforms	XP_022808914.1	Xe_008827-T1
OG0010592	aip_longest_isoforms	XP_022808914.1	XP_028519757.1
OG0010592	nvec_longest_isoform	XP_022808914.1	XP_048587007.1
OG0010593	xenia_longest_isoforms	XP_022796537.1	Xe_002964-T3
OG0010593	nvec_longest_isoform	XP_022796537.1	XP_048583865.1
OG0010593	aip_longest_isoforms	XP_022796537.1	XP_028519758.1
OG0010594	xenia_longest_isoforms	XP_022793910.1	Xe_002097-T1
OG0010594	aip_longest_isoforms	XP_022793910.1	XP_028519771.1
OG0010594	nvec_longest_isoform	XP_022793910.1	XP_001623041.3
OG0010595	aip_longest_isoforms	XP_022805786.1	XP_028519773.1
OG0010595	nvec_longest_isoform	XP_022805786.1	XP_001629518.1, XP_048583893.1
OG0010596	nvec_longest_isoform	XP_022792706.1	XP_001620682.2, XP_032220117.1, XP_048587818.1
OG0010597	nvec_longest_isoform	XP_022790493.1	XP_032225020.1, XP_001622134.2, XP_032223266.1
OG0010598	nvec_longest_isoform	XP_022798895.1	XP_048582507.1, XP_001622664.3, XP_048582056.1
OG0010602	xenia_longest_isoforms	XP_022785108.1, XP_022785101.1	Xe_014076-T1
OG0010602	nvec_longest_isoform	XP_022785108.1, XP_022785101.1	XP_001626391.2
OG0010608	xenia_longest_isoforms	XP_022799658.1, XP_022794928.1	Xe_011640-T1
OG0010608	nvec_longest_isoform	XP_022799658.1, XP_022794928.1	XP_001628474.1
OG0010610	xenia_longest_isoforms	XP_022802489.1, XP_022789976.1	Xe_005377-T1
OG0010610	nvec_longest_isoform	XP_022802489.1, XP_022789976.1	XP_001629113.3
OG0010613	nvec_longest_isoform	XP_022805483.1, XP_022782170.1	XP_001632626.2, XP_032237574.2
OG0010618	nvec_longest_isoform	XP_022783951.1, XP_022808297.1, XP_022808302.1	XP_001636417.2
OG0010624	nvec_longest_isoform	XP_022796487.1, XP_022793943.1, XP_022793942.1	XP_001640513.3
OG0010625	nvec_longest_isoform	XP_022781838.1	XP_032234379.2, XP_001641585.2, XP_048575339.1
OG0010626	nvec_longest_isoform	XP_022808806.1, XP_022799178.1	XP_048581200.1, XP_001642012.3
OG0010627	nvec_longest_isoform	XP_022806467.1, XP_022806472.1, XP_022806476.1	XP_032217736.1
OG0010628	nvec_longest_isoform	XP_022803525.1, XP_022788312.1	XP_032218293.1, XP_048587038.1
OG0010630	nvec_longest_isoform	XP_022785953.1	XP_048583525.1, XP_048579885.1, XP_032218380.2
OG0010635	nvec_longest_isoform	XP_022809390.1, XP_022809394.1	XP_032221743.2, XP_048587704.1
OG0010636	nvec_longest_isoform	XP_022793757.1, XP_022793752.1, XP_022782394.1	XP_032222656.2
OG0010637	nvec_longest_isoform	XP_022777769.1, XP_022778070.1	XP_048582744.1, XP_032226623.1
OG0010639	nvec_longest_isoform	XP_022808132.1, XP_022796131.1	XP_032226977.1, XP_048576861.1
OG0010642	xenia_longest_isoforms	XP_022785553.1	Xe_011420-T1, Xe_011418-T1
OG0010642	nvec_longest_isoform	XP_022785553.1	XP_032227709.2
OG0010644	nvec_longest_isoform	XP_022803057.1, XP_022789746.1, XP_022798760.1	XP_032229569.2
OG0010645	nvec_longest_isoform	XP_022805040.1	XP_032232538.2, XP_032238806.2, XP_032230074.1
OG0010646	nvec_longest_isoform	XP_022801637.1, XP_022793844.1	XP_032230145.2, XP_032236459.2
OG0010650	xenia_longest_isoforms	XP_022807436.1	Xe_013082-T1, Xe_022622-T1
OG0010650	nvec_longest_isoform	XP_022807436.1	XP_032233004.2
OG0010652	nvec_longest_isoform	XP_022781063.1, XP_022780991.1, XP_022780992.1	XP_032234235.2
OG0010654	xenia_longest_isoforms	XP_022796041.1	Xe_017575-T1, Xe_017572-T1
OG0010654	nvec_longest_isoform	XP_022796041.1	XP_032235004.2
OG0010655	nvec_longest_isoform	XP_022796121.1	XP_032235105.1, XP_048575394.1, XP_048584916.1
OG0010656	xenia_longest_isoforms	XP_022785521.1	Xe_010953-T1, Xe_010536-T1
OG0010656	nvec_longest_isoform	XP_022785521.1	XP_032235356.1
OG0010659	xenia_longest_isoforms	XP_022793199.1	Xe_000452-T1, Xe_000449-T1
OG0010659	nvec_longest_isoform	XP_022793199.1	XP_032239391.2
OG0010660	xenia_longest_isoforms	XP_022801734.1	Xe_010974-T1, Xe_010977-T1
OG0010660	nvec_longest_isoform	XP_022801734.1	XP_032239656.2
OG0010661	nvec_longest_isoform	XP_022789889.1, XP_022789905.1, XP_022789904.1	XP_032240204.2
OG0010662	nvec_longest_isoform	XP_022799752.1, XP_022787628.1, XP_022787637.1	XP_032240531.1
OG0010664	xenia_longest_isoforms	XP_022795596.1	Xe_022176-T1
OG0010664	nvec_longest_isoform	XP_022795596.1	XP_048579880.1, XP_032241993.2
OG0010665	xenia_longest_isoforms	XP_022800736.1, XP_022804312.1	Xe_015845-T1
OG0010665	nvec_longest_isoform	XP_022800736.1, XP_022804312.1	XP_032242242.2
OG0010666	xenia_longest_isoforms	XP_022802671.1	Xe_018718-T1
OG0010666	nvec_longest_isoform	XP_022802671.1	XP_048575347.1, XP_048575346.1
OG0010670	nvec_longest_isoform	XP_022795221.1, XP_022778826.1	XP_048587477.1, XP_048577203.1
OG0010671	nvec_longest_isoform	XP_022810656.1	XP_048582090.1, XP_048589452.1, XP_048577670.1
OG0010672	nvec_longest_isoform	XP_022787693.1, XP_022809856.1	XP_048578226.1, XP_048590563.1
OG0010673	nvec_longest_isoform	XP_022781802.1, XP_022783344.1	XP_048588998.1, XP_048578341.1
OG0010678	xenia_longest_isoforms	XP_022802598.1, XP_022786079.1	Xe_028808-T1
OG0010678	nvec_longest_isoform	XP_022802598.1, XP_022786079.1	XP_048580277.1
OG0010681	nvec_longest_isoform	XP_022797702.1, XP_022778063.1, XP_022778505.1	XP_048581337.1
OG0010682	nvec_longest_isoform	XP_022783264.1, XP_022795008.1, XP_022799869.1	XP_048581431.1
OG0010683	nvec_longest_isoform	XP_022797343.1, XP_022797340.1, XP_022797339.1	XP_048581463.1
OG0010684	xenia_longest_isoforms	XP_022797792.1	Xe_012746-T1
OG0010684	nvec_longest_isoform	XP_022797792.1	XP_048584550.1, XP_048581713.1
OG0010685	nvec_longest_isoform	XP_022790920.1, XP_022798951.1, XP_022781137.1	XP_048583322.1
OG0010686	nvec_longest_isoform	XP_022809966.1, XP_022808223.1, XP_022783300.1	XP_048583356.1
OG0010687	nvec_longest_isoform	XP_022791881.1, XP_022791871.1	XP_048583714.1, XP_048583712.1
OG0010688	xenia_longest_isoforms	XP_022797386.1	Xe_009774-T1, Xe_009772-T1
OG0010688	nvec_longest_isoform	XP_022797386.1	XP_048584494.1
OG0010689	nvec_longest_isoform	XP_022793024.1, XP_022796261.1, XP_022808206.1	XP_048584627.1
OG0010690	nvec_longest_isoform	XP_022779060.1, XP_022779019.1, XP_022779017.1	XP_048584894.1
OG0010693	nvec_longest_isoform	XP_022801518.1, XP_022801547.1	XP_048586204.1, XP_048586063.1
OG0010694	nvec_longest_isoform	XP_022790552.1, XP_022790541.1, XP_022790549.1	XP_048586117.1
OG0010695	nvec_longest_isoform	XP_022787845.1	XP_048586825.1, XP_048587745.1, XP_048587409.1
OG0010696	xenia_longest_isoforms	XP_022783805.1, XP_022783804.1	Xe_008041-T1
OG0010696	nvec_longest_isoform	XP_022783805.1, XP_022783804.1	XP_048587135.1
OG0010697	nvec_longest_isoform	XP_022785813.1	XP_048587486.1, XP_048587485.1, XP_048587611.1
OG0010700	nvec_longest_isoform	XP_022803737.1, XP_022803736.1, XP_022803092.1	XP_048587776.1
OG0010701	nvec_longest_isoform	XP_022777449.1	XP_048588505.1, XP_048588519.1, XP_048588516.1
OG0010715	xenia_longest_isoforms	XP_022777656.1, XP_022800130.1	Xe_014944-T1, Xe_014948-T1
OG0010718	xenia_longest_isoforms	XP_022777739.1	Xe_011858-T1, Xe_011866-T1, Xe_011862-T1
OG0010738	xenia_longest_isoforms	XP_022806321.1, XP_022779479.1	Xe_029130-T1, Xe_013858-T1
OG0010744	xenia_longest_isoforms	XP_022780996.1	Xe_002801-T1, Xe_018645-T1, Xe_018644-T1
OG0010755	xenia_longest_isoforms	XP_022802081.1, XP_022809536.1, XP_022783985.1	Xe_026483-T1
OG0010757	xenia_longest_isoforms	XP_022785341.1	Xe_001916-T1, Xe_013364-T1, Xe_013367-T1
OG0010765	xenia_longest_isoforms	XP_022786960.1	Xe_023784-T1, Xe_023771-T1, Xe_023715-T1
OG0010767	xenia_longest_isoforms	XP_022787761.1	Xe_002295-T1, Xe_002296-T1, Xe_002300-T1
OG0010769	xenia_longest_isoforms	XP_022787841.1	Xe_010752-T1, Xe_018763-T1, Xe_018755-T1
OG0010771	xenia_longest_isoforms	XP_022788174.1	Xe_006727-T1, Xe_009100-T1, Xe_028888-T1
OG0010779	xenia_longest_isoforms	XP_022790512.1, XP_022790507.1	Xe_002600-T1, Xe_006272-T1
OG0010780	xenia_longest_isoforms	XP_022810029.1, XP_022791058.1	Xe_016462-T1, Xe_016452-T1
OG0010788	xenia_longest_isoforms	XP_022793640.1, XP_022796598.1, XP_022810582.1	Xe_011052-T1
OG0010789	xenia_longest_isoforms	XP_022809849.1, XP_022793918.1	Xe_007877-T2, Xe_007877-T1
OG0010795	xenia_longest_isoforms	XP_022796102.1	Xe_010972-T1, Xe_010969-T1, Xe_010970-T1
OG0010796	xenia_longest_isoforms	XP_022796293.1	Xe_026435-T1, Xe_018169-T1, Xe_022946-T1
OG0010798	xenia_longest_isoforms	XP_022796536.1, XP_022810461.1, XP_022810464.1	Xe_005266-T1
OG0010802	xenia_longest_isoforms	XP_022798601.1, XP_022798606.1, XP_022798607.1	Xe_013037-T1
OG0010806	xenia_longest_isoforms	XP_022802334.1	Xe_024258-T1, Xe_024260-T1, Xe_024259-T1
OG0010811	xenia_longest_isoforms	XP_022804951.1	Xe_026900-T1, Xe_015323-T1, Xe_014187-T1
OG0010814	xenia_longest_isoforms	XP_022806481.1	Xe_026150-T1, Xe_001319-T1, Xe_026455-T1
OG0010817	xenia_longest_isoforms	XP_022809720.1	Xe_015166-T1, Xe_006298-T1, Xe_001394-T1
OG0010818	xenia_longest_isoforms	XP_022809932.1	Xe_001424-T1, Xe_001429-T1, Xe_001433-T1
OG0010963	nvec_longest_isoform	XP_022792630.1	XP_048589780.1
OG0010963	aip_longest_isoforms	XP_022792630.1	XP_020891805.1
OG0010964	aip_longest_isoforms	XP_022800142.1	XP_020891819.1
OG0010964	nvec_longest_isoform	XP_022800142.1	XP_001637221.2
OG0010966	aip_longest_isoforms	XP_022799755.1	XP_020891848.1
OG0010966	nvec_longest_isoform	XP_022799755.1	XP_048587880.1
OG0010967	aip_longest_isoforms	XP_022782627.1	XP_020891849.1
OG0010967	nvec_longest_isoform	XP_022782627.1	XP_032222223.1
OG0010969	aip_longest_isoforms	XP_022798933.1	XP_020891863.1, XP_020891859.1
OG0010970	nvec_longest_isoform	XP_022799753.1	XP_001640263.2
OG0010970	aip_longest_isoforms	XP_022799753.1	XP_020891871.1
OG0010971	aip_longest_isoforms	XP_022790952.1	XP_020891892.1
OG0010971	nvec_longest_isoform	XP_022790952.1	XP_048586761.1
OG0010972	aip_longest_isoforms	XP_022801598.1	XP_020891894.1
OG0010972	nvec_longest_isoform	XP_022801598.1	XP_032219537.2
OG0010973	aip_longest_isoforms	XP_022798586.1	XP_020891897.2
OG0010973	nvec_longest_isoform	XP_022798586.1	XP_048586062.1
OG0010975	aip_longest_isoforms	XP_022787187.1	XP_020891913.1
OG0010975	nvec_longest_isoform	XP_022787187.1	XP_048586154.1
OG0010976	nvec_longest_isoform	XP_022803107.1	XP_048586169.1
OG0010976	aip_longest_isoforms	XP_022803107.1	XP_020891934.1
OG0010977	aip_longest_isoforms	XP_022785878.1	XP_020891947.1
OG0010977	nvec_longest_isoform	XP_022785878.1	XP_048576372.1
OG0010978	nvec_longest_isoform	XP_022784392.1	XP_032237166.1
OG0010978	aip_longest_isoforms	XP_022784392.1	XP_020891961.1
OG0010979	aip_longest_isoforms	XP_022782218.1	XP_020891968.1
OG0010979	nvec_longest_isoform	XP_022782218.1	XP_032219597.1
OG0010980	aip_longest_isoforms	XP_022798554.1	XP_020891969.1
OG0010980	nvec_longest_isoform	XP_022798554.1	XP_032241068.2
OG0010981	nvec_longest_isoform	XP_022792879.1	XP_032239844.1
OG0010981	aip_longest_isoforms	XP_022792879.1	XP_020891970.1
OG0010982	aip_longest_isoforms	XP_022806429.1	XP_020891972.1
OG0010982	nvec_longest_isoform	XP_022806429.1	XP_032221857.2
OG0010983	aip_longest_isoforms	XP_022782219.1	XP_020891976.1
OG0010983	nvec_longest_isoform	XP_022782219.1	XP_032219603.1
OG0010985	aip_longest_isoforms	XP_022784330.1	XP_020891984.1
OG0010985	nvec_longest_isoform	XP_022784330.1	XP_048586743.1
OG0010986	nvec_longest_isoform	XP_022789421.1	XP_001623698.2
OG0010986	aip_longest_isoforms	XP_022789421.1	XP_020891988.1
OG0010989	aip_longest_isoforms	XP_022795019.1	XP_020892025.1
OG0010989	nvec_longest_isoform	XP_022795019.1	XP_048590199.1
OG0010990	nvec_longest_isoform	XP_022795170.1	XP_001636399.3
OG0010990	aip_longest_isoforms	XP_022795170.1	XP_020892028.1
OG0010991	nvec_longest_isoform	XP_022786353.1	XP_032233324.1
OG0010991	aip_longest_isoforms	XP_022786353.1	XP_020892035.1
OG0010992	nvec_longest_isoform	XP_022809636.1	XP_001638323.2
OG0010992	aip_longest_isoforms	XP_022809636.1	XP_020892041.1
OG0010993	nvec_longest_isoform	XP_022804514.1	XP_048590234.1
OG0010993	aip_longest_isoforms	XP_022804514.1	XP_020892056.2
OG0010995	aip_longest_isoforms	XP_022780949.1	XP_020892097.1
OG0010995	nvec_longest_isoform	XP_022780949.1	XP_032233945.2
OG0010997	aip_longest_isoforms	XP_022803971.1	XP_020892151.1
OG0010997	nvec_longest_isoform	XP_022803971.1	XP_001634988.2
OG0010998	nvec_longest_isoform	XP_022798841.1	XP_032222166.1
OG0010998	aip_longest_isoforms	XP_022798841.1	XP_020892155.1
OG0011001	aip_longest_isoforms	XP_022779433.1	XP_020892187.1
OG0011001	nvec_longest_isoform	XP_022779433.1	XP_001639727.3
OG0011002	aip_longest_isoforms	XP_022779414.1	XP_020892193.1
OG0011002	nvec_longest_isoform	XP_022779414.1	XP_001634837.2
OG0011004	aip_longest_isoforms	XP_022799101.1	XP_020892222.1
OG0011004	nvec_longest_isoform	XP_022799101.1	XP_048584978.1
OG0011005	nvec_longest_isoform	XP_022806167.1	XP_001635954.1
OG0011005	aip_longest_isoforms	XP_022806167.1	XP_020892287.1
OG0011006	aip_longest_isoforms	XP_022798617.1	XP_020892288.1
OG0011006	nvec_longest_isoform	XP_022798617.1	XP_001640122.3
OG0011007	nvec_longest_isoform	XP_022782207.1	XP_001640561.2
OG0011007	aip_longest_isoforms	XP_022782207.1	XP_020892327.1
OG0011009	nvec_longest_isoform	XP_022800423.1	XP_032237113.2
